"portal_user_id","age_range","gender","tags"
"region9aaa-327","60+","male","[""Activities"", ""Boredom"", ""Care Skills"", ""Dementia & Alzheimer's"", ""Future Planning"", ""Local Resources"", ""Mealtime"", ""Mental Changes"", ""Repetition""]"
"daaa1a-325","60+","female","[""Activities"", ""Anxiety"", ""Care Skills"", ""Caregiver Burnout"", ""Doctors"", ""Driving"", ""Falls"", ""Fraud & Scams"", ""Heart Health"", ""Irritability"", ""Medications"", ""Repetition""]"
"kern-3160","46-60","female","[""Care Skills"", ""Caregiver Burnout"", ""Caring for Kids"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""End of Life Care"", ""Heart Health"", ""Kidney Disease"", ""Lung Health"", ""Mental Illness"", ""Parkinson's"", ""Stroke""]"
"northcarolina-2168","46-60","male","[""Aggression"", ""Agitation"", ""Anger"", ""Anxiety"", ""Dementia & Alzheimer's"", ""Hoarding"", ""Irritability"", ""Repetition"", ""Withdrawing""]"
"nekcoa-360","36-45","female","[""Agitation"", ""Anxiety"", ""Care Skills"", ""Caregiver Burnout"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Hallucinations"", ""Irritability"", ""Kidney Disease"", ""Mental Illness""]"
"php-387","46-60","male","[""Care Skills"", ""Falls"", ""Hospitals"", ""Moving & Transfers"", ""Stroke""]"
"kern-3185","46-60","female","[""Activities"", ""Boredom"", ""Diabetes""]"
"kern-3190","46-60","female","[""Activities"", ""Aggression"", ""Agitation"", ""Anger"", ""Care Skills"", ""Caregiver Burnout"", ""Emotions"", ""Mental Changes"", ""Pain"", ""Prescriptions""]"
"hoco-492","60+","female","[""Care Skills"", ""Caregiver Burnout"", ""Dementia & Alzheimer's""]"
"washington-775","60+","female","[""Activities"", ""Bathing"", ""Care Skills"", ""Caregiver Burnout"", ""Developmental Disabilities"", ""Diabetes"", ""Dressing"", ""End of Life Care"", ""Heart Health"", ""Kidney Disease"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mental Illness"", ""Mobility"", ""Oral Care"", ""Parkinson's"", ""Raising Grandchildren"", ""Repetition"", ""Stroke"", ""Toileting""]"
"mercycare-347","46-60","female","[""Abuse"", ""Bathing"", ""Bedsores"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""End of Life Care"", ""Fraud & Scams"", ""Future Planning"", ""Local Resources"", ""Mental Illness"", ""Power of Attorney"", ""Self-Care"", ""Skin"", ""Toileting"", ""Wandering""]"
"wellwise-489","26-35","male","[""Care Skills""]"
"kern-3220","26-35","female","[""Care Skills"", ""Caregiver Burnout"", ""Caring for Kids"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""End of Life Care"", ""Heart Health"", ""Kidney Disease"", ""Lung Health"", ""Mental Illness"", ""Parkinson's"", ""Stroke""]"
"kentucky-576","46-60","female","[""Aggression"", ""Agitation"", ""Anger"", ""Anxiety"", ""Boredom"", ""Care Skills"", ""Caregiver Burnout"", ""Caring for Kids"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""End of Life Care"", ""Hallucinations"", ""Heart Health"", ""Hoarding"", ""Irritability"", ""Kidney Disease"", ""Loneliness"", ""Lung Health"", ""Mental Illness"", ""Parkinson's"", ""Repetition"", ""Resisting Care"", ""Stroke"", ""Wandering"", ""Withdrawing""]"
"wellwise-493","46-60","female","[""Care Skills"", ""Caregiver Burnout"", ""Diabetes"", ""Falls"", ""Hoarding"", ""Irritability"", ""Loneliness"", ""Mental Illness"", ""Pain"", ""Resisting Care"", ""Skin"", ""Withdrawing""]"
"kansas-656","36-45","male","[""Care Skills"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Heart Health""]"
"northcarolina-2194","60+","female","[""Activities"", ""Anxiety"", ""Bathing"", ""Care Skills"", ""Caregiver Burnout"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Dressing"", ""Emotions"", ""End of Life Care"", ""Falls"", ""Future Planning"", ""Heart Health"", ""Hoarding"", ""Kidney Disease"", ""Local Resources"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mental Illness"", ""Mobility"", ""Oral Care"", ""Parkinson's"", ""Physical Changes"", ""Power of Attorney"", ""Raising Grandchildren"", ""Resisting Care"", ""Self-Care"", ""Skin"", ""Stroke"", ""Toileting"", ""UTIs"", ""Wandering""]"
"wisconsin-2033","46-60","female","[""Agitation"", ""Anxiety"", ""Care Skills"", ""Certifications"", ""Diabetes"", ""Emotions"", ""End of Life Care"", ""Heart Health"", ""Irritability"", ""Loneliness"", ""Lung Health"", ""Mental Illness"", ""Moving & Transfers"", ""Oral Care"", ""Pain"", ""Self-Care"", ""Skin"", ""Toileting""]"
"aaa7-637","60+","male","[""Certifications""]"
"ltssiowa-265","26-35","female","[""Care Skills"", ""Caregiver Burnout"", ""Caring for Kids"", ""Dementia & Alzheimer's"", ""End of Life Care""]"
"wisconsin-2034","18-25","female","[""Care Skills"", ""Caregiver Burnout"", ""Caring for Kids"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""End of Life Care"", ""Heart Health"", ""Kidney Disease"", ""Lung Health"", ""Mental Illness"", ""Parkinson's"", ""Stroke""]"
"kern-3253","46-60","female","[""Caregiver Burnout"", ""Caring for Kids"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""End of Life Care"", ""Heart Health"", ""Kidney Disease"", ""Lung Health"", ""Mental Illness"", ""Stroke""]"
"kern-3259","36-45","female","[""Anxiety"", ""Care Skills"", ""Developmental Disabilities"", ""Hoarding""]"
"phoenix-686","60+","female","[""Aggression"", ""Anger"", ""Care Skills"", ""Caregiver Burnout"", ""Dementia & Alzheimer's"", ""Emotions"", ""Fraud & Scams"", ""Medications"", ""Mental Changes"", ""Prescriptions"", ""Relationships"", ""Repetition"", ""Resisting Care"", ""Self-Care"", ""Work""]"
"kern-3264","60+","female","[""Activities"", ""Dressing"", ""Driving"", ""Falls"", ""Local Resources"", ""Loneliness"", ""Mealtime"", ""Mobility"", ""Moving & Transfers"", ""Pain"", ""Parkinson's"", ""Self-Care"", ""Skin"", ""Toileting"", ""Work""]"
"kern-3265","46-60","female","[""Abuse"", ""Activities"", ""Anxiety"", ""Bathing"", ""Bedsores"", ""Boredom"", ""Care Skills"", ""Caregiver Burnout"", ""Certifications"", ""Developmental Disabilities"", ""Diabetes"", ""Doctors"", ""Driving"", ""Emotions"", ""End of Life Care"", ""Falls"", ""Fraud & Scams"", ""Heart Health"", ""Hoarding"", ""Irritability"", ""Kidney Disease"", ""Local Resources"", ""Loneliness"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mental Illness"", ""Moving & Transfers"", ""Pain"", ""Physical Changes"", ""Prescriptions"", ""Relationships"", ""Self-Care"", ""Skin"", ""Work""]"
"agingpartners-255","60+","female","[""Activities"", ""Bathing"", ""Care Skills"", ""Caregiver Burnout"", ""Diabetes"", ""Dressing"", ""Falls"", ""Fraud & Scams"", ""Local Resources"", ""Mobility"", ""Moving & Transfers"", ""Physical Changes"", ""Repetition"", ""Self-Care""]"
"kentucky-578","60+","female","[""Activities"", ""Anxiety"", ""Care Skills"", ""Dementia & Alzheimer's"", ""Emotions"", ""Falls"", ""Future Planning"", ""Loneliness"", ""Mental Changes"", ""Moving & Transfers""]"
"demo-599","46-60","female","[""Activities"", ""Agitation"", ""Bathing"", ""Boredom"", ""Care Skills"", ""Caregiver Burnout"", ""Dementia & Alzheimer's"", ""Driving"", ""Emotions"", ""End of Life Care"", ""Falls"", ""Fraud & Scams"", ""Future Planning"", ""Local Resources"", ""Loneliness"", ""Mental Changes"", ""Moving & Transfers"", ""Pain"", ""Relationships"", ""Self-Care"", ""Skin"", ""Toileting"", ""UTIs"", ""Withdrawing""]"
"wellwise-499","60+","female","[""Care Skills"", ""Diabetes"", ""Falls"", ""Heart Health"", ""Kidney Disease"", ""Pain""]"
"northcarolina-2206","60+","male","[""Abuse"", ""Aggression"", ""Agitation"", ""Anger"", ""Care Skills"", ""Caregiver Burnout"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Emotions"", ""Hallucinations"", ""Hoarding"", ""Kidney Disease"", ""Local Resources"", ""Medications"", ""Mental Changes"", ""Mental Illness"", ""Resisting Care"", ""Stroke""]"
"ltssiowa-269","36-45","female","[""Abuse"", ""Activities"", ""Aggression"", ""Agitation"", ""Anger"", ""Anxiety"", ""Boredom"", ""Caregiver Burnout"", ""Certifications"", ""Developmental Disabilities"", ""Diabetes"", ""Emotions"", ""Future Planning"", ""Hallucinations"", ""Hoarding"", ""Irritability"", ""Local Resources"", ""Loneliness"", ""Medications"", ""Mental Changes"", ""Mental Illness"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Relationships"", ""Repetition"", ""Resisting Care"", ""Self-Care"", ""Wandering"", ""Withdrawing"", ""Work""]"
"kern-3287","36-45","female","[""Care Skills"", ""Diabetes"", ""Heart Health""]"
"kern-3288","46-60","female","[""Care Skills"", ""Caregiver Burnout"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""End of Life Care"", ""Heart Health"", ""Kidney Disease"", ""Lung Health"", ""Mental Illness"", ""Stroke""]"
"lehigh-315","36-45","female","[""Care Skills"", ""Caregiver Burnout"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Local Resources""]"
"ltssiowa-276","46-60","female","[""Anxiety"", ""Caregiver Burnout"", ""Caring for Kids"", ""Emotions"", ""Mental Illness"", ""Self-Care""]"
"ltssiowa-280","26-35","female","[""Abuse"", ""Activities"", ""Aggression"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Bedsores"", ""Boredom"", ""Care Skills"", ""Caregiver Burnout"", ""Caring for Kids"", ""Certifications"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Doctors"", ""Dressing"", ""Driving"", ""Emotions"", ""End of Life Care"", ""Falls"", ""Fraud & Scams"", ""Future Planning"", ""Hallucinations"", ""Heart Health"", ""Hoarding"", ""Hospice"", ""Hospitals"", ""Irritability"", ""Kidney Disease"", ""Local Resources"", ""Loneliness"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mental Illness"", ""Mobility"", ""Moving & Transfers"", ""Oral Care"", ""Pain"", ""Parkinson's"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Raising Grandchildren"", ""Relationships"", ""Repetition"", ""Resisting Care"", ""Self-Care"", ""Skin"", ""Stroke"", ""Toileting"", ""UTIs"", ""Wandering"", ""Withdrawing"", ""Work""]"
"ltssiowa-312","60+","female","[""Abuse"", ""Activities"", ""Aggression"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Bedsores"", ""Boredom"", ""Care Skills"", ""Caregiver Burnout"", ""Caring for Kids"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Doctors"", ""Dressing"", ""Driving"", ""Emotions"", ""End of Life Care"", ""Falls"", ""Fraud & Scams"", ""Future Planning"", ""Hallucinations"", ""Heart Health"", ""Hoarding"", ""Hospice"", ""Hospitals"", ""Irritability"", ""Kidney Disease"", ""Local Resources"", ""Loneliness"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mental Illness"", ""Mobility"", ""Moving & Transfers"", ""Oral Care"", ""Pain"", ""Parkinson's"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Raising Grandchildren"", ""Relationships"", ""Repetition"", ""Resisting Care"", ""Self-Care"", ""Skin"", ""Stroke"", ""Toileting"", ""UTIs"", ""Wandering"", ""Withdrawing"", ""Work""]"
"ltssiowa-303","NA","NA","[""Care Skills"", ""Caregiver Burnout"", ""Caring for Kids"", ""Developmental Disabilities"", ""Diabetes"", ""Heart Health"", ""Mental Illness"", ""Stroke""]"
"ltssiowa-325","60+","male","[""Abuse"", ""Aggression"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Boredom"", ""Care Skills"", ""Caregiver Burnout"", ""Certifications"", ""Developmental Disabilities"", ""Emotions"", ""Future Planning"", ""Hallucinations"", ""Heart Health"", ""Hoarding"", ""Irritability"", ""Local Resources"", ""Loneliness"", ""Medications"", ""Mobility"", ""Moving & Transfers"", ""Oral Care"", ""Pain"", ""Power of Attorney"", ""Prescriptions"", ""Relationships"", ""Repetition"", ""Resisting Care"", ""Self-Care"", ""Stroke"", ""Toileting"", ""Wandering"", ""Withdrawing""]"
"ltssiowa-337","26-35","female","[""Abuse"", ""Activities"", ""Aggression"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Bedsores"", ""Boredom"", ""Care Skills"", ""Caregiver Burnout"", ""Caring for Kids"", ""Certifications"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Doctors"", ""Dressing"", ""Driving"", ""End of Life Care"", ""Falls"", ""Fraud & Scams"", ""Future Planning"", ""Hallucinations"", ""Heart Health"", ""Hoarding"", ""Hospice"", ""Hospitals"", ""Irritability"", ""Kidney Disease"", ""Local Resources"", ""Loneliness"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mental Illness"", ""Mobility"", ""Moving & Transfers"", ""Oral Care"", ""Pain"", ""Parkinson's"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Raising Grandchildren"", ""Repetition"", ""Resisting Care"", ""Skin"", ""Stroke"", ""Toileting"", ""UTIs"", ""Wandering"", ""Withdrawing""]"
"eciaaa-209","NA","NA","[""Care Skills"", ""Caregiver Burnout"", ""Caring for Kids"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""End of Life Care"", ""Heart Health"", ""Kidney Disease"", ""Lung Health"", ""Mental Illness"", ""Parkinson's"", ""Stroke""]"
"ltssiowa-342","NA","female","[""Agitation"", ""Anxiety"", ""Developmental Disabilities"", ""Emotions"", ""Fraud & Scams"", ""Irritability"", ""Mental Changes"", ""Mental Illness"", ""Oral Care"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Relationships"", ""UTIs"", ""Withdrawing""]"
"ltssiowa-376","26-35","female","[""Anxiety"", ""Boredom"", ""Care Skills"", ""Caregiver Burnout"", ""End of Life Care"", ""Hallucinations"", ""Hoarding"", ""Irritability"", ""Loneliness"", ""Mental Illness"", ""Pain""]"
"phoenix-694","60+","female","[""Agitation"", ""Boredom"", ""Care Skills"", ""Caregiver Burnout"", ""Dementia & Alzheimer's"", ""Diabetes"", ""Future Planning"", ""Irritability"", ""Kidney Disease"", ""Local Resources"", ""Mental Changes"", ""UTIs""]"
"elevance-216","26-35","female","[""Activities"", ""Anger"", ""Anxiety"", ""Boredom"", ""Care Skills"", ""Caregiver Burnout"", ""Caring for Kids"", ""Certifications"", ""Doctors"", ""Emotions"", ""Falls"", ""Fraud & Scams"", ""Future Planning"", ""Heart Health"", ""Local Resources"", ""Loneliness"", ""Medications"", ""Mental Changes"", ""Mental Illness"", ""Moving & Transfers"", ""Pain"", ""Parkinson's"", ""Physical Changes"", ""Prescriptions"", ""Relationships"", ""Repetition"", ""Self-Care"", ""UTIs"", ""Withdrawing""]"
"aaa7-641","46-60","female","[""Care Skills"", ""Caregiver Burnout"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""End of Life Care"", ""Lung Health"", ""Mental Illness""]"
"ltssiowa-405","36-45","female","[""Abuse"", ""Aggression"", ""Agitation"", ""Anger"", ""Anxiety"", ""Care Skills"", ""Caregiver Burnout"", ""Caring for Kids"", ""Certifications"", ""Developmental Disabilities"", ""Doctors"", ""Emotions"", ""End of Life Care"", ""Falls"", ""Fraud & Scams"", ""Hallucinations"", ""Hospice"", ""Hospitals"", ""Local Resources"", ""Loneliness"", ""Mental Changes"", ""Mental Illness"", ""Prescriptions"", ""Relationships"", ""Resisting Care"", ""Self-Care"", ""Work""]"
"ltssiowa-421","36-45","female","[""Dementia & Alzheimer's"", ""Mental Illness""]"
"ltssiowa-407","36-45","female","[""Abuse"", ""Activities"", ""Aggression"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Bedsores"", ""Boredom"", ""Care Skills"", ""Caregiver Burnout"", ""Caring for Kids"", ""Certifications"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Doctors"", ""Dressing"", ""Driving"", ""Emotions"", ""End of Life Care"", ""Falls"", ""Fraud & Scams"", ""Future Planning"", ""Hallucinations"", ""Heart Health"", ""Hoarding"", ""Hospice"", ""Hospitals"", ""Irritability"", ""Kidney Disease"", ""Local Resources"", ""Loneliness"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mental Illness"", ""Mobility"", ""Moving & Transfers"", ""Oral Care"", ""Pain"", ""Parkinson's"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Raising Grandchildren"", ""Relationships"", ""Repetition"", ""Resisting Care"", ""Self-Care"", ""Skin"", ""Stroke"", ""Toileting"", ""UTIs"", ""Wandering"", ""Withdrawing"", ""Work""]"
"ltssiowa-451","18-25","male","[""Activities"", ""Aggression"", ""Agitation"", ""Anger"", ""Anxiety"", ""Bathing"", ""Bedsores"", ""Boredom"", ""Care Skills"", ""Caregiver Burnout"", ""Caring for Kids"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Doctors"", ""Dressing"", ""End of Life Care"", ""Future Planning"", ""Hallucinations"", ""Heart Health"", ""Hoarding"", ""Hospice"", ""Hospitals"", ""Irritability"", ""Kidney Disease"", ""Local Resources"", ""Loneliness"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mental Illness"", ""Mobility"", ""Oral Care"", ""Pain"", ""Parkinson's"", ""Physical Changes"", ""Power of Attorney"", ""Prescriptions"", ""Raising Grandchildren"", ""Repetition"", ""Resisting Care"", ""Skin"", ""Stroke"", ""Toileting"", ""UTIs"", ""Wandering"", ""Withdrawing""]"
"elevance-219","60+","female","[""Care Skills"", ""Dementia & Alzheimer's"", ""Mental Illness""]"
"wisconsin-2037","60+","female","[""Activities"", ""Bathing"", ""Certifications"", ""Dementia & Alzheimer's"", ""Dressing"", ""Emotions"", ""End of Life Care"", ""Falls"", ""Future Planning"", ""Kidney Disease"", ""Local Resources"", ""Mealtime"", ""Medications"", ""Oral Care"", ""Pain"", ""Relationships"", ""Self-Care"", ""Toileting"", ""UTIs""]"
"aaa7-643","60+","female","[""Activities"", ""Anxiety"", ""Bathing"", ""Bedsores"", ""Care Skills"", ""Caring for Kids"", ""Certifications"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Doctors"", ""Dressing"", ""End of Life Care"", ""Falls"", ""Future Planning"", ""Heart Health"", ""Kidney Disease"", ""Local Resources"", ""Loneliness"", ""Lung Health"", ""Mealtime"", ""Medications"", ""Mental Changes"", ""Mental Illness"", ""Mobility"", ""Moving & Transfers"", ""Oral Care"", ""Pain"", ""Physical Changes"", ""Power of Attorney"", ""Relationships"", ""Resisting Care"", ""Self-Care"", ""Skin"", ""Stroke"", ""Toileting"", ""UTIs"", ""Withdrawing""]"
"aaa7-644","46-60","female","[""Activities"", ""Anxiety"", ""Bathing"", ""Boredom"", ""Care Skills"", ""Certifications"", ""Diabetes"", ""Dressing"", ""Driving"", ""Emotions"", ""Falls"", ""Future Planning"", ""Heart Health"", ""Local Resources"", ""Loneliness"", ""Mealtime"", ""Mental Changes"", ""Mobility"", ""Moving & Transfers"", ""Pain"", ""Skin"", ""Stroke"", ""Withdrawing""]"
"northcarolina-2222","46-60","female","[""Anxiety"", ""Care Skills"", ""Caregiver Burnout"", ""Caring for Kids"", ""Certifications"", ""Dementia & Alzheimer's"", ""Developmental Disabilities"", ""Diabetes"", ""Dressing"", ""Emotions"", ""End of Life Care"", ""Falls"", ""Heart Health"", ""Kidney Disease"", ""Local Resources"", ""Lung Health"", ""Mental Changes"", ""Mental Illness"", ""Pain"", ""Parkinson's"", ""Physical Changes"", ""Stroke""]"
